# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
31.31,-13.01,178.82,178819.00,,,,,,,22.08,1.34,20.74,2.74,20.74,2.74
31.31,-13.01,178.94,178939.00,20.74,0.54,10.80,0.52,3.89,3.89,22.08,1.34,20.74,2.74,20.74,2.74
31.30,-13.01,179.06,179059.00,23.41,0.32,6.01,0.07,2.59,2.59,22.08,1.34,20.74,2.74,20.74,2.74
31.30,-13.01,179.18,179179.00,,,,,,,22.08,1.34,20.74,2.74,20.74,2.74
31.30,-13.01,179.30,179299.00,,,,,,,22.08,1.34,20.74,2.74,20.74,2.74
31.30,-13.01,179.42,179419.00,,,,,,,22.08,1.34,20.74,2.74,20.74,2.74
31.30,-13.01,179.54,179539.00,,,,,,,23.41,0.00,20.74,2.74,20.74,2.74
31.30,-13.01,179.66,179659.00,,,,,,,,,20.74,2.74,20.74,2.74
31.30,-13.01,179.78,179779.00,,,,,,,,,22.08,1.34,18.74,6.47
31.30,-13.01,179.90,179899.00,,,,,,,,,22.08,1.34,18.74,6.47
31.30,-13.01,180.02,180019.00,,,,,,,,,22.08,1.34,18.74,6.47
31.30,-13.01,180.14,180139.00,,,,,,,,,22.08,1.34,18.74,6.47
31.29,-13.01,180.26,180259.00,,,,,,,,,22.08,1.34,18.74,6.47
31.29,-13.01,180.38,180379.00,,,,,,,,,22.08,1.34,18.74,6.47
31.29,-13.01,180.50,180499.00,,,,,,,,,23.41,0.00,18.74,6.47
31.29,-13.01,180.62,180619.00,,,,,,,,,,,18.74,6.47
31.29,-13.01,180.74,180739.00,,,,,,,,,6.40,0.00,20.74,7.47
31.29,-13.01,180.86,180859.00,,,,,,,,,6.40,0.00,20.74,7.47
31.29,-13.01,180.98,180979.00,,,,,,,,,6.40,0.00,20.74,7.47
31.29,-13.01,181.10,181099.00,,,,,,,,,6.40,0.00,20.74,7.47
31.29,-13.01,181.22,181219.00,,,,,,,,,6.40,0.00,20.74,7.47
31.28,-13.01,181.34,181339.00,,,,,,,,,6.40,0.00,20.74,7.47
31.28,-13.01,181.46,181459.00,,,,,,,,,6.40,0.00,14.90,8.51
31.28,-13.01,181.58,181579.00,,,,,,,,,6.40,0.00,6.40,0.00
31.28,-13.01,181.70,181699.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.28,-13.01,181.82,181819.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.28,-13.02,181.94,181939.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.28,-13.02,182.06,182059.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.28,-13.02,182.18,182179.00,6.40,0.19,3.11,0.15,3.95,3.95,6.40,0.00,6.40,0.00,6.40,0.00
31.28,-13.02,182.30,182299.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.28,-13.02,182.42,182419.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.27,-13.02,182.54,182539.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.27,-13.02,182.66,182659.00,,,,,,,6.40,0.00,6.40,0.00,6.40,0.00
31.27,-13.02,182.78,182779.00,,,,,,,,,6.40,0.00,6.40,0.00
31.27,-13.02,182.90,182899.00,,,,,,,,,6.40,0.00,9.72,3.33
31.27,-13.02,183.02,183019.00,,,,,,,,,6.40,0.00,9.72,3.33
31.27,-13.02,183.14,183139.00,,,,,,,,,6.40,0.00,9.72,3.33
31.27,-13.02,183.26,183259.00,,,,,,,,,6.40,0.00,9.72,3.33
31.27,-13.02,183.38,183379.00,,,,,,,,,6.40,0.00,9.72,3.33
31.27,-13.02,183.50,183499.00,,,,,,,,,6.40,0.00,9.72,3.33
31.27,-13.02,183.62,183619.00,,,,,,,,,6.40,0.00,9.72,3.33
31.26,-13.02,183.74,183739.00,,,,,,,,,,,9.72,3.33
31.26,-13.02,183.86,183859.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.02,183.98,183979.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.02,184.10,184099.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.02,184.22,184219.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.02,184.34,184339.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.02,184.46,184459.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.02,184.58,184579.00,,,,,,,,,13.05,0.00,9.72,3.33
31.26,-13.03,184.70,184699.00,,,,,,,,,13.05,0.00,13.05,0.00
31.26,-13.03,184.82,184819.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,184.94,184939.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.06,185059.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.18,185179.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.30,185299.00,13.05,0.22,5.16,0.04,1.02,1.02,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.42,185419.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.54,185539.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.66,185659.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.78,185779.00,,,,,,,13.05,0.00,13.05,0.00,13.05,0.00
31.25,-13.03,185.90,185899.00,,,,,,,,,13.05,0.00,13.05,0.00
31.25,-13.03,186.02,186019.00,,,,,,,,,13.05,0.00,13.05,0.00
31.25,-13.03,186.14,186139.00,,,,,,,,,13.05,0.00,13.05,0.00
31.25,-13.03,186.26,186259.00,,,,,,,,,13.05,0.00,13.05,0.00
31.24,-13.04,186.38,186379.00,,,,,,,,,13.05,0.00,13.05,0.00
31.24,-13.04,186.50,186499.00,,,,,,,,,13.05,0.00,13.05,0.00
31.24,-13.04,186.62,186619.00,,,,,,,,,13.05,0.00,13.05,0.00
31.24,-13.04,186.74,186739.00,,,,,,,,,13.05,0.00,13.05,0.00
31.24,-13.04,186.86,186859.00,,,,,,,,,,,13.05,0.00
31.24,-13.04,186.98,186979.00,,,,,,,,,,,12.77,0.28
31.24,-13.04,187.10,187099.00,,,,,,,,,,,12.77,0.28
31.24,-13.04,187.22,187219.00,,,,,,,,,,,12.77,0.28
31.24,-13.04,187.34,187339.00,,,,,,,,,,,12.49,2.63
31.24,-13.04,187.46,187458.00,,,,,,,,,,,12.49,2.63
31.24,-13.04,187.58,187577.00,,,,,,,,,,,12.49,2.63
31.24,-13.04,187.70,187697.00,,,,,,,,,,,12.49,2.63
31.24,-13.05,187.82,187817.00,,,,,,,,,,,11.93,2.37
31.24,-13.05,187.94,187937.00,,,,,,,,,12.49,0.00,11.93,2.37
31.24,-13.05,188.06,188057.00,,,,,,,,,12.49,0.00,11.93,2.37
31.24,-13.05,188.18,188177.00,,,,,,,,,12.49,0.00,11.93,2.37
31.24,-13.05,188.30,188297.00,,,,,,,,,9.85,2.64,11.93,2.37
31.24,-13.05,188.42,188417.00,,,,,,,,,9.85,2.64,11.93,2.37
31.24,-13.05,188.54,188537.00,,,,,,,,,9.85,2.64,11.93,2.37
31.24,-13.05,188.66,188657.00,,,,,,,,,9.85,2.64,11.93,2.37
31.24,-13.05,188.78,188777.00,,,,,,,,,11.93,2.37,11.93,2.37
31.24,-13.05,188.90,188897.00,,,,,,,12.49,0.00,11.93,2.37,11.93,2.37
31.24,-13.06,189.02,189017.00,,,,,,,12.49,0.00,11.93,2.37,11.93,2.37
31.24,-13.06,189.14,189137.00,,,,,,,12.49,0.00,11.93,2.37,11.93,2.37
31.24,-13.06,189.26,189257.00,,,,,,,9.85,2.64,11.93,2.37,11.93,2.37
31.23,-13.06,189.38,189377.00,12.49,0.61,0.39,0.06,1.37,1.37,9.85,2.64,11.93,2.37,11.93,2.37
31.23,-13.06,189.50,189497.00,,,,,,,9.85,2.64,11.93,2.37,11.93,2.37
31.23,-13.06,189.62,189617.00,,,,,,,9.85,2.64,11.93,2.37,11.93,2.37
31.23,-13.06,189.74,189737.00,7.20,0.20,4.31,0.10,0.60,0.60,11.93,2.37,11.93,2.37,11.93,2.37
31.23,-13.06,189.86,189857.00,,,,,,,11.93,2.37,11.93,2.37,11.93,2.37
31.23,-13.06,189.98,189977.00,,,,,,,9.57,2.36,11.93,2.37,11.93,2.37
31.23,-13.07,190.10,190097.00,,,,,,,9.57,2.36,11.93,2.37,11.93,2.37
31.23,-13.07,190.22,190217.00,11.93,0.20,4.15,0.03,4.01,4.01,9.57,2.36,11.93,2.37,11.93,2.37
31.23,-13.07,190.34,190337.00,,,,,,,11.93,0.00,11.93,2.37,11.93,2.37
31.23,-13.07,190.46,190457.00,,,,,,,11.93,0.00,11.93,2.37,11.93,2.37
31.23,-13.07,190.58,190577.00,,,,,,,11.93,0.00,11.93,2.37,11.93,2.37
31.23,-13.07,190.70,190697.00,,,,,,,11.93,0.00,11.93,2.37,11.93,2.37
31.23,-13.07,190.82,190817.00,,,,,,,,,11.93,2.37,12.21,3.20
31.23,-13.07,190.94,190937.00,,,,,,,,,9.57,2.36,12.21,3.20
31.23,-13.07,191.06,191057.00,,,,,,,,,9.57,2.36,11.93,2.87
31.23,-13.07,191.18,191177.00,,,,,,,,,9.57,2.36,11.93,2.87
31.23,-13.08,191.30,191297.00,,,,,,,,,11.93,0.00,11.93,2.87
31.23,-13.08,191.42,191417.00,,,,,,,,,11.93,0.00,11.93,2.87
31.23,-13.08,191.54,191537.00,,,,,,,,,11.93,0.00,11.93,2.87
31.23,-13.08,191.66,191657.00,,,,,,,,,11.93,0.00,11.76,3.55
31.23,-13.08,191.78,191777.00,,,,,,,,,16.21,0.00,11.76,3.55
31.23,-13.08,191.90,191897.00,,,,,,,,,16.21,0.00,11.60,3.80
31.23,-13.08,192.02,192017.00,,,,,,,,,13.90,2.30,11.60,3.80
31.23,-13.08,192.14,192137.00,,,,,,,,,13.90,2.30,11.60,3.80
31.23,-13.08,192.26,192257.00,,,,,,,,,13.90,2.30,11.76,3.83
31.23,-13.09,192.38,192377.00,,,,,,,,,13.90,2.30,11.76,3.83
31.23,-13.09,192.50,192497.00,,,,,,,,,13.90,2.30,11.76,3.83
31.23,-13.09,192.62,192617.00,,,,,,,,,11.60,4.41,11.76,3.83
31.23,-13.09,192.74,192737.00,,,,,,,16.21,0.00,11.60,4.41,11.60,4.41
31.23,-13.09,192.86,192857.00,,,,,,,16.21,0.00,11.60,4.41,11.60,4.41
31.22,-13.09,192.98,192977.00,,,,,,,13.90,2.30,11.60,4.41,11.60,4.41
31.22,-13.09,193.10,193097.00,,,,,,,13.90,2.30,11.60,4.41,11.60,4.41
31.22,-13.09,193.22,193217.00,16.21,0.13,2.83,0.10,4.87,4.87,13.90,2.30,11.60,4.41,11.60,4.41
31.22,-13.09,193.34,193337.00,,,,,,,13.90,2.30,11.60,4.41,11.60,4.41
31.22,-13.09,193.46,193457.00,11.60,0.04,1.17,0.03,2.43,2.43,13.90,2.30,11.60,4.41,11.60,4.41
31.22,-13.10,193.58,193577.00,,,,,,,11.60,4.41,11.60,4.41,11.60,4.41
31.22,-13.10,193.70,193697.00,,,,,,,11.60,4.41,11.60,4.41,11.60,4.41
31.22,-13.10,193.82,193817.00,,,,,,,8.52,3.08,11.60,4.41,12.20,3.89
31.22,-13.10,193.94,193937.00,,,,,,,8.52,3.08,11.60,4.41,12.20,3.89
31.22,-13.10,194.06,194057.00,5.45,0.33,3.45,0.28,2.06,2.06,5.45,0.00,11.60,4.41,12.20,3.89
31.22,-13.10,194.18,194177.00,,,,,,,5.45,0.00,11.60,4.41,12.20,3.89
31.22,-13.10,194.30,194297.00,,,,,,,5.45,0.00,11.60,4.41,12.20,3.89
31.22,-13.10,194.42,194417.00,,,,,,,5.45,0.00,11.60,4.41,12.20,3.89
31.22,-13.10,194.54,194537.00,,,,,,,5.45,0.00,11.60,4.41,12.20,3.89
31.22,-13.10,194.66,194657.00,,,,,,,,,11.60,4.41,12.20,3.89
31.22,-13.11,194.78,194777.00,,,,,,,,,11.60,3.22,12.20,3.89
31.22,-13.11,194.90,194897.00,,,,,,,,,11.60,3.22,12.80,4.28
31.22,-13.11,195.02,195017.00,,,,,,,,,9.12,3.68,12.80,4.28
31.22,-13.11,195.14,195137.00,,,,,,,,,9.12,3.68,12.80,4.28
31.22,-13.11,195.26,195257.00,,,,,,,,,9.12,3.68,12.20,4.16
31.22,-13.11,195.38,195377.00,,,,,,,,,9.12,3.68,12.20,4.16
31.22,-13.11,195.50,195497.00,,,,,,,,,9.12,3.68,12.20,4.16
31.22,-13.11,195.62,195617.00,,,,,,,,,12.80,0.00,12.20,4.16
31.22,-13.11,195.74,195737.00,,,,,,,12.80,0.00,12.80,0.00,11.60,4.09
31.22,-13.12,195.86,195857.00,,,,,,,12.80,0.00,15.27,2.47,11.60,4.09
31.22,-13.12,195.98,195977.00,,,,,,,12.80,0.00,15.27,2.47,10.86,4.57
31.22,-13.12,196.10,196097.00,,,,,,,12.80,0.00,15.27,2.47,10.86,4.57
31.22,-13.12,196.22,196217.00,12.80,0.26,6.91,0.10,2.03,2.03,12.80,0.00,12.80,3.61,10.86,4.57
31.22,-13.12,196.34,196337.00,,,,,,,12.80,0.00,12.80,3.61,10.86,4.57
31.22,-13.12,196.46,196457.00,,,,,,,12.80,0.00,12.80,3.61,10.86,4.57
31.22,-13.12,196.58,196577.00,,,,,,,12.80,0.00,12.80,3.61,11.89,3.27
31.22,-13.12,196.70,196697.00,,,,,,,12.80,0.00,12.80,3.61,11.89,3.27
31.22,-13.12,196.82,196817.00,,,,,,,17.74,0.00,12.80,3.61,11.89,3.27
31.22,-13.12,196.94,196937.00,,,,,,,17.74,0.00,12.80,3.61,11.89,3.27
31.22,-13.13,197.06,197057.00,,,,,,,17.74,0.00,12.80,3.61,11.89,3.27
31.22,-13.13,197.18,197177.00,,,,,,,13.33,4.41,12.80,3.61,11.89,3.27
31.22,-13.13,197.30,197297.00,17.74,0.18,7.87,0.04,2.42,2.42,13.33,4.41,12.80,3.61,11.89,3.27
31.22,-13.13,197.42,197417.00,,,,,,,13.33,4.41,12.80,3.61,11.89,3.27
31.21,-13.13,197.54,197537.00,,,,,,,13.33,4.41,11.89,3.27,11.89,3.27
31.21,-13.13,197.66,197657.00,8.91,0.12,5.16,0.17,3.16,3.16,13.33,4.41,11.89,3.27,11.89,3.27
31.21,-13.13,197.78,197777.00,,,,,,,13.33,4.41,10.98,3.77,11.89,3.27
31.21,-13.13,197.90,197897.00,,,,,,,8.91,0.00,10.98,3.77,11.89,3.27
31.21,-13.13,198.02,198017.00,,,,,,,8.91,0.00,10.98,3.77,11.89,3.27
31.21,-13.13,198.14,198137.00,,,,,,,8.91,0.00,10.98,3.77,11.89,3.27
31.21,-13.14,198.26,198257.00,,,,,,,,,10.98,3.77,11.89,3.27
31.21,-13.14,198.38,198377.00,,,,,,,,,10.98,3.77,11.89,3.27
31.21,-13.14,198.50,198497.00,,,,,,,10.98,0.00,10.98,3.77,11.89,3.27
31.21,-13.14,198.62,198617.00,,,,,,,10.98,0.00,10.98,3.77,11.89,3.27
31.21,-13.14,198.74,198737.00,,,,,,,10.98,0.00,10.98,3.77,14.36,4.91
31.21,-13.14,198.86,198857.00,,,,,,,10.98,0.00,9.95,1.03,14.36,4.91
31.21,-13.14,198.98,198977.00,10.98,0.17,2.43,0.06,1.61,1.61,10.98,0.00,9.95,1.03,14.36,4.91
31.21,-13.14,199.10,199097.00,,,,,,,10.98,0.00,9.95,1.03,14.36,4.91
31.21,-13.14,199.22,199217.00,,,,,,,10.98,0.00,10.98,0.00,14.36,4.91
31.21,-13.14,199.34,199337.00,,,,,,,10.98,0.00,10.98,0.00,14.36,4.91
31.21,-13.15,199.46,199457.00,,,,,,,10.98,0.00,10.98,0.00,14.36,4.91
31.21,-13.15,199.58,199577.00,,,,,,,,,10.98,0.00,14.36,4.91
31.21,-13.15,199.70,199697.00,,,,,,,,,15.99,5.01,14.36,4.91
31.21,-13.15,199.82,199817.00,,,,,,,,,15.99,5.01,10.98,5.28
31.21,-13.15,199.94,199937.00,,,,,,,,,15.99,5.01,10.98,5.28
31.21,-13.15,200.06,200057.00,,,,,,,,,15.99,5.01,10.98,5.28
31.20,-13.15,200.18,200177.00,,,,,,,,,15.99,5.01,15.99,5.01
31.20,-13.15,200.30,200297.00,,,,,,,,,15.99,5.01,15.99,5.01
31.20,-13.15,200.42,200417.00,,,,,,,,,15.99,5.01,15.99,5.01
31.20,-13.15,200.54,200537.00,,,,,,,,,21.00,0.00,15.99,5.01
31.20,-13.16,200.66,200657.00,,,,,,,21.00,0.00,21.00,0.00,15.99,5.01
31.20,-13.16,200.78,200777.00,,,,,,,21.00,0.00,21.00,0.00,15.99,5.01
31.20,-13.16,200.90,200897.00,,,,,,,21.00,0.00,21.00,0.00,15.99,5.01
31.20,-13.16,201.02,201017.00,,,,,,,21.00,0.00,21.00,0.00,15.99,5.01
31.20,-13.16,201.14,201137.00,21.00,0.70,3.06,0.27,-0.02,-0.02,21.00,0.00,21.00,0.00,21.00,7.07
31.20,-13.16,201.26,201257.00,,,,,,,21.00,0.00,21.00,0.00,17.58,6.63
31.20,-13.16,201.38,201377.00,,,,,,,21.00,0.00,21.00,0.00,17.58,6.63
31.20,-13.16,201.50,201497.00,,,,,,,21.00,0.00,21.00,0.00,21.00,5.74
31.20,-13.16,201.62,201617.00,,,,,,,21.00,0.00,21.00,0.00,21.00,5.74
31.20,-13.16,201.74,201737.00,,,,,,,,,21.00,0.00,21.00,5.74
31.20,-13.17,201.86,201857.00,,,,,,,,,21.00,0.00,18.63,5.40
31.20,-13.17,201.98,201977.00,,,,,,,,,21.00,0.00,21.00,4.87
31.20,-13.17,202.10,202097.00,,,,,,,,,24.61,3.61,21.00,4.87
31.20,-13.17,202.22,202217.00,,,,,,,,,21.00,5.74,19.86,4.48
31.20,-13.17,202.34,202337.00,,,,,,,,,21.00,5.74,19.86,4.48
31.20,-13.17,202.46,202457.00,,,,,,,,,21.00,5.74,19.86,4.48
31.20,-13.17,202.58,202577.00,,,,,,,,,21.00,5.74,19.86,4.48
31.20,-13.17,202.70,202697.00,,,,,,,,,21.19,7.03,19.86,4.48
31.20,-13.17,202.82,202817.00,,,,,,,,,16.25,6.19,19.86,4.48
31.20,-13.18,202.94,202937.00,,,,,,,,,18.81,5.42,19.86,4.48
31.20,-13.18,203.06,203057.00,,,,,,,28.22,0.00,18.81,5.42,19.86,4.48
31.20,-13.18,203.18,203177.00,,,,,,,21.19,7.03,18.71,4.88,19.86,4.48
31.20,-13.18,203.30,203297.00,,,,,,,21.19,7.03,18.71,4.88,19.86,4.48
31.20,-13.18,203.42,203417.00,,,,,,,21.19,7.03,18.71,4.88,19.86,4.48
31.20,-13.18,203.54,203537.00,,,,,,,,,,,,
31.20,-13.18,203.66,203657.00,14.16,0.16,3.91,0.04,0.16,0.16,21.19,7.03,18.71,4.88,18.71,5.53
31.20,-13.18,203.78,203777.00,,,,,,,16.25,6.19,18.71,4.88,19.71,5.18
31.20,-13.18,203.90,203897.00,,,,,,,18.81,5.42,18.71,4.88,19.71,5.18
31.20,-13.18,204.02,204017.00,,,,,,,18.81,5.42,18.71,4.88,19.71,5.18
31.20,-13.19,204.14,204137.00,,,,,,,17.48,2.70,18.71,4.88,19.71,5.18
31.20,-13.19,204.26,204257.00,16.25,0.33,2.72,0.13,2.20,2.20,18.71,2.09,18.71,4.88,19.71,5.18
31.19,-13.19,204.38,204377.00,21.37,0.35,4.97,0.23,3.59,3.59,18.71,2.09,18.71,4.88,19.71,5.18
31.19,-13.19,204.50,204497.00,,,,,,,18.71,2.09,20.04,5.37,19.71,5.18
31.19,-13.19,204.62,204617.00,18.71,0.47,2.14,0.23,3.05,3.05,18.71,2.09,18.71,5.53,19.71,5.18
31.19,-13.19,204.74,204737.00,,,,,,,18.71,2.09,19.71,5.18,19.71,5.18
31.19,-13.19,204.86,204857.00,,,,,,,20.04,1.33,19.71,5.18,19.71,5.18
31.19,-13.19,204.98,204977.00,,,,,,,18.71,0.00,19.71,5.18,19.71,5.18
31.19,-13.19,205.10,205096.00,,,,,,,18.71,0.00,18.71,4.48,19.71,5.18
31.19,-13.19,205.22,205216.00,,,,,,,,,19.71,4.34,19.71,5.18
31.19,-13.20,205.34,205336.00,,,,,,,,,19.71,4.34,19.71,5.18
31.19,-13.20,205.46,205456.00,,,,,,,27.80,0.00,19.71,4.34,20.72,4.92
31.19,-13.20,205.58,205576.00,,,,,,,20.97,6.82,19.71,4.34,20.72,4.92
31.19,-13.20,205.70,205696.00,,,,,,,20.72,5.57,19.71,4.34,20.72,4.92
31.19,-13.20,205.82,205816.00,,,,,,,20.72,5.57,20.72,4.42,20.72,4.92
31.19,-13.20,205.94,205936.00,27.80,0.34,2.63,0.13,3.77,3.77,20.72,5.57,19.71,4.92,19.71,4.97
31.19,-13.20,206.06,206056.00,14.15,0.27,1.58,0.26,2.53,2.53,20.72,5.57,19.71,4.92,18.71,4.33
31.19,-13.20,206.18,206176.00,20.72,0.19,0.46,0.23,0.36,0.36,20.72,5.57,20.72,5.57,19.71,4.23
31.19,-13.20,206.30,206296.00,,,,,,,20.72,5.57,20.72,5.57,19.71,4.23
31.18,-13.20,206.42,206416.00,,,,,,,20.72,5.57,21.40,4.85,19.71,4.23
31.18,-13.20,206.54,206536.00,,,,,,,17.43,3.28,21.40,4.85,19.71,4.23
31.18,-13.20,206.66,206656.00,,,,,,,20.72,0.00,21.40,4.85,19.71,4.23
31.18,-13.21,206.78,206776.00,,,,,,,,,21.40,4.85,20.72,4.34
31.18,-13.21,206.90,206896.00,,,,,,,,,20.72,5.06,19.71,4.64
31.18,-13.21,207.02,207016.00,,,,,,,,,20.72,5.06,19.71,4.64
31.18,-13.21,207.14,207136.00,,,,,,,,,20.72,5.06,20.72,5.06
31.18,-13.21,207.26,207256.00,,,,,,,,,20.72,5.06,20.72,5.06
31.18,-13.21,207.38,207376.00,,,,,,,22.08,0.00,20.72,5.06,20.72,5.06
31.18,-13.21,207.50,207496.00,,,,,,,22.08,0.00,17.70,3.53,17.70,6.33
31.18,-13.21,207.62,207616.00,,,,,,,22.08,0.00,20.72,3.22,17.70,6.33
31.18,-13.21,207.74,207736.00,,,,,,,22.08,0.00,18.38,3.70,17.70,6.33
31.18,-13.21,207.86,207856.00,22.08,0.36,2.25,0.55,3.73,3.73,18.38,3.70,18.38,3.70,17.70,6.33
31.18,-13.22,207.98,207976.00,,,,,,,18.38,3.70,18.38,3.70,14.68,7.19
31.18,-13.22,208.10,208096.00,,,,,,,18.38,3.70,18.38,3.70,14.68,7.19
31.18,-13.22,208.22,208216.00,,,,,,,18.38,3.70,18.38,3.70,14.68,7.19
31.18,-13.22,208.34,208336.00,14.68,0.37,0.78,0.17,0.58,0.58,18.38,3.70,18.38,3.70,14.68,7.19
31.18,-13.22,208.46,208456.00,,,,,,,14.68,0.00,14.68,5.65,14.41,5.86
31.18,-13.22,208.58,208576.00,,,,,,,14.68,0.00,14.68,5.65,14.68,6.42
31.17,-13.22,208.70,208696.00,,,,,,,14.68,0.00,14.68,5.65,11.47,6.24
31.17,-13.22,208.82,208816.00,,,,,,,14.68,0.00,14.68,5.65,11.47,6.24
31.17,-13.22,208.94,208936.00,,,,,,,,,11.47,6.24,11.47,6.24
31.17,-13.22,209.06,209056.00,,,,,,,,,11.47,6.24,11.47,6.24
31.17,-13.22,209.18,209176.00,,,,,,,,,11.47,6.24,11.47,6.24
31.17,-13.22,209.30,209296.00,,,,,,,,,11.47,6.24,11.47,6.24
31.17,-13.23,209.42,209416.00,,,,,,,8.26,0.00,8.26,3.66,11.47,6.24
31.17,-13.23,209.54,209536.00,,,,,,,8.26,0.00,8.26,3.66,11.47,6.24
31.17,-13.23,209.66,209656.00,,,,,,,8.26,0.00,8.26,3.66,11.47,6.24
31.17,-13.23,209.78,209776.00,,,,,,,8.26,0.00,8.26,3.66,11.47,6.24
31.17,-13.23,209.90,209896.00,8.26,0.02,3.07,0.02,5.23,5.23,7.16,1.10,7.16,1.10,11.47,6.24
31.17,-13.23,210.02,210016.00,,,,,,,7.16,1.10,7.16,1.10,11.47,6.24
31.16,-13.23,210.14,210136.00,,,,,,,7.16,1.10,7.16,1.10,11.47,6.24
31.16,-13.23,210.26,210256.00,,,,,,,7.16,1.10,7.16,1.10,11.47,6.24
31.16,-13.23,210.38,210376.00,6.06,0.06,0.74,0.07,1.76,1.76,7.16,1.10,7.16,1.10,8.26,3.66
31.16,-13.23,210.50,210496.00,,,,,,,6.06,0.00,7.16,1.10,8.26,3.66
31.16,-13.23,210.62,210616.00,,,,,,,6.06,0.00,7.16,1.10,8.26,3.66
31.16,-13.23,210.74,210736.00,,,,,,,6.06,0.00,7.16,1.10,11.47,5.86
31.16,-13.23,210.86,210856.00,,,,,,,6.06,0.00,7.16,1.10,8.26,6.61
31.16,-13.23,210.98,210976.00,,,,,,,,,7.16,1.10,8.26,6.61
31.16,-13.24,211.10,211096.00,,,,,,,,,7.16,1.10,8.26,6.61
31.16,-13.24,211.22,211216.00,,,,,,,,,7.16,1.10,8.26,6.61
31.16,-13.24,211.34,211336.00,,,,,,,,,7.16,1.10,8.26,6.61
31.16,-13.24,211.46,211456.00,,,,,,,,,6.06,0.00,8.26,6.61
31.16,-13.24,211.58,211576.00,,,,,,,,,6.06,0.00,8.26,6.61
31.15,-13.24,211.70,211696.00,,,,,,,,,13.55,7.49,8.26,6.61
31.15,-13.24,211.82,211816.00,,,,,,,,,13.55,7.49,8.29,5.92
31.15,-13.24,211.94,211936.00,,,,,,,,,21.04,0.00,8.29,5.92
31.15,-13.24,212.06,212056.00,,,,,,,,,21.04,0.00,8.29,5.92
31.15,-13.24,212.18,212176.00,,,,,,,,,21.04,0.00,8.29,5.92
31.15,-13.24,212.30,212296.00,,,,,,,,,21.04,0.00,8.29,5.92
31.15,-13.24,212.42,212416.00,,,,,,,,,21.04,0.00,8.31,6.60
31.15,-13.25,212.54,212536.00,,,,,,,,,21.04,0.00,8.31,6.60
31.15,-13.25,212.66,212656.00,,,,,,,21.04,0.00,21.04,0.00,8.31,6.60
31.15,-13.25,212.78,212776.00,,,,,,,21.04,0.00,14.68,6.37,8.31,6.60
31.15,-13.25,212.90,212896.00,,,,,,,21.04,0.00,14.68,6.37,14.68,6.37
31.15,-13.25,213.02,213016.00,,,,,,,21.04,0.00,14.68,6.37,8.33,6.00
31.15,-13.25,213.14,213136.00,21.04,0.81,4.76,0.59,5.08,5.08,21.04,0.00,14.68,6.37,8.33,6.00
31.15,-13.25,213.26,213255.00,,,,,,,21.04,0.00,14.68,6.37,8.33,6.00
31.15,-13.25,213.38,213375.00,,,,,,,21.04,0.00,14.68,6.37,11.89,5.34
31.15,-13.25,213.50,213495.00,,,,,,,21.04,0.00,14.68,6.37,11.89,5.34
31.14,-13.25,213.62,213615.00,,,,,,,21.04,0.00,14.68,6.37,11.89,5.34
31.14,-13.25,213.74,213735.00,,,,,,,8.31,0.00,14.68,6.37,10.29,4.93
31.14,-13.26,213.86,213855.00,,,,,,,8.31,0.00,14.68,6.37,10.29,4.93
31.14,-13.26,213.98,213975.00,,,,,,,8.31,0.00,8.33,6.00,10.29,4.93
31.14,-13.26,214.10,214095.00,,,,,,,8.31,0.00,8.33,6.00,10.29,4.93
