# Longitude (deg), Latitude (deg), Distance Along Fault (km), Distance Along Fault (m), Scarp Height (m), Scarp Height Std (m), Upper Slope Angle (deg), upper slope std, Lower Slope Angle (deg), lower_slope_std, Filtered Median offset (1km), filtered standard deviation (1km), Filtered Median offset (3km), filtered standard deviation (3km), Filtered Median offset (5km), filtered standard deviation (5km)
33.04,-11.47,93.04,93042.00,,,,,,,15.14,2.50,12.04,3.98,14.60,4.62
33.04,-11.47,93.16,93162.00,15.14,0.16,3.00,0.10,6.69,6.69,15.14,2.50,12.04,3.98,14.60,4.62
33.04,-11.48,93.28,93282.00,18.16,0.12,3.82,0.06,3.87,3.87,15.14,2.50,11.70,3.05,14.07,4.48
33.03,-11.48,93.40,93402.00,12.04,0.38,5.05,0.07,1.37,1.37,15.14,2.50,11.70,3.05,12.80,3.86
33.03,-11.48,93.52,93522.00,,,,,,,13.59,3.35,11.36,3.20,12.80,3.86
33.03,-11.48,93.64,93642.00,,,,,,,13.59,3.35,11.70,3.52,12.04,3.83
33.03,-11.48,93.76,93762.00,,,,,,,12.04,3.74,12.04,3.88,12.80,3.92
33.03,-11.48,93.88,93882.00,,,,,,,11.36,1.21,12.04,3.88,13.55,3.97
33.03,-11.48,94.00,94002.00,9.20,0.14,3.66,0.14,3.24,3.24,10.33,0.88,12.04,3.88,12.80,4.12
33.03,-11.48,94.12,94122.00,,,,,,,10.33,0.88,12.04,3.88,12.80,4.12
33.03,-11.48,94.24,94242.00,,,,,,,10.33,0.88,12.80,3.68,12.04,3.71
33.03,-11.48,94.36,94362.00,11.36,0.19,2.11,0.09,3.67,3.67,10.33,0.88,12.04,3.71,12.04,3.71
33.03,-11.49,94.48,94482.00,10.33,0.09,1.99,0.03,1.33,1.33,9.77,1.11,12.04,3.71,12.04,3.71
33.03,-11.49,94.60,94602.00,,,,,,,10.85,3.49,12.04,3.71,12.04,3.71
33.03,-11.49,94.72,94722.00,,,,,,,11.36,4.25,11.70,3.83,12.04,3.71
33.03,-11.49,94.84,94842.00,,,,,,,11.36,4.25,11.36,3.59,12.04,3.71
33.03,-11.49,94.96,94962.00,8.44,0.24,5.58,0.13,4.91,4.91,14.03,4.61,10.85,3.81,12.04,3.71
33.03,-11.49,95.08,95082.00,17.73,0.19,4.67,0.12,5.07,5.07,17.73,4.76,10.85,3.81,12.04,3.71
33.03,-11.49,95.20,95202.00,19.18,0.37,1.41,0.14,3.32,3.32,15.64,4.18,10.85,3.81,12.04,3.71
33.03,-11.49,95.32,95322.00,,,,,,,13.55,4.31,10.85,3.81,12.04,3.71
33.03,-11.49,95.44,95442.00,,,,,,,13.55,4.31,10.85,3.81,12.04,3.71
33.03,-11.49,95.56,95562.00,,,,,,,15.64,3.83,11.36,3.86,12.04,3.71
33.03,-11.50,95.68,95682.00,13.55,0.14,0.68,0.13,2.06,2.06,13.55,4.02,11.36,3.86,11.70,3.83
33.03,-11.50,95.80,95802.00,9.37,0.05,2.49,0.04,2.09,2.09,11.46,2.09,11.36,3.86,11.36,3.59
33.03,-11.50,95.92,95922.00,,,,,,,11.46,2.09,11.94,4.12,10.85,3.81
33.02,-11.50,96.04,96042.00,,,,,,,11.46,2.09,13.55,4.31,10.85,3.81
33.02,-11.50,96.16,96162.00,,,,,,,11.46,2.09,13.55,4.31,11.36,3.62
33.02,-11.50,96.28,96282.00,,,,,,,9.37,0.00,13.55,4.31,11.36,3.62
33.02,-11.50,96.40,96402.00,,,,,,,,,13.55,4.31,11.36,3.62
33.02,-11.50,96.52,96522.00,,,,,,,,,15.64,3.83,12.45,3.63
33.02,-11.50,96.64,96642.00,,,,,,,,,13.55,4.02,12.45,3.63
33.02,-11.50,96.76,96762.00,,,,,,,,,11.46,2.09,12.45,3.63
33.02,-11.50,96.88,96882.00,,,,,,,,,11.46,2.09,13.55,3.82
33.02,-11.50,97.00,97002.00,,,,,,,,,11.46,2.09,13.63,3.93
33.02,-11.51,97.12,97122.00,,,,,,,,,13.55,2.01,13.63,3.93
33.02,-11.51,97.24,97242.00,,,,,,,,,11.54,2.17,13.63,3.93
33.02,-11.51,97.36,97362.00,,,,,,,,,13.70,0.00,13.63,3.93
33.02,-11.51,97.48,97482.00,,,,,,,,,13.70,0.00,13.70,3.46
33.02,-11.51,97.60,97602.00,,,,,,,,,13.70,0.00,13.55,3.34
33.02,-11.51,97.72,97722.00,,,,,,,,,13.70,0.00,12.26,1.82
33.01,-11.51,97.84,97842.00,,,,,,,,,13.70,0.00,12.26,1.82
33.01,-11.51,97.96,97962.00,,,,,,,,,13.70,0.00,12.26,1.82
33.01,-11.51,98.08,98082.00,,,,,,,13.70,0.00,13.70,0.00,12.26,1.82
33.01,-11.51,98.20,98202.00,,,,,,,13.70,0.00,13.70,0.00,10.97,1.79
33.01,-11.51,98.32,98322.00,,,,,,,13.70,0.00,13.70,0.00,12.34,1.37
33.01,-11.52,98.44,98442.00,,,,,,,13.70,0.00,13.70,0.00,12.34,1.37
33.01,-11.52,98.56,98562.00,13.70,0.18,2.86,0.03,4.86,4.86,13.70,0.00,12.34,1.37,12.34,1.37
33.01,-11.52,98.68,98682.00,,,,,,,13.70,0.00,12.34,1.37,12.34,1.37
33.01,-11.52,98.80,98802.00,,,,,,,13.70,0.00,12.34,1.37,13.70,2.96
33.01,-11.52,98.92,98922.00,,,,,,,13.70,0.00,12.34,1.37,13.70,2.96
33.01,-11.52,99.04,99042.00,,,,,,,13.70,0.00,12.34,1.37,13.70,2.96
33.01,-11.52,99.16,99162.00,,,,,,,,,12.34,1.37,13.70,2.96
33.01,-11.52,99.28,99282.00,,,,,,,,,12.34,1.37,13.70,2.96
33.01,-11.52,99.40,99402.00,,,,,,,,,12.34,1.37,13.36,2.62
33.01,-11.52,99.52,99522.00,,,,,,,10.97,0.00,12.34,1.37,13.36,2.62
33.01,-11.52,99.64,99642.00,,,,,,,10.97,0.00,12.34,1.37,13.36,2.62
33.00,-11.53,99.76,99762.00,,,,,,,10.97,0.00,13.70,2.96,13.36,2.62
33.00,-11.53,99.88,99882.00,,,,,,,10.97,0.00,13.70,2.96,13.70,2.38
33.00,-11.53,100.00,100002.00,10.97,0.17,4.91,0.01,3.24,3.24,10.97,0.00,13.70,2.96,13.70,2.38
33.00,-11.53,100.12,100122.00,,,,,,,10.97,0.00,14.56,3.59,13.70,2.38
33.00,-11.53,100.24,100242.00,,,,,,,10.97,0.00,14.56,3.59,13.70,2.38
33.00,-11.53,100.36,100362.00,,,,,,,10.97,0.00,13.02,3.02,13.70,2.38
33.00,-11.53,100.48,100482.00,,,,,,,10.97,0.00,13.02,3.02,13.70,2.38
33.00,-11.53,100.60,100602.00,,,,,,,,,13.02,3.02,13.70,2.38
33.00,-11.53,100.72,100722.00,,,,,,,18.15,0.00,13.02,3.02,14.32,2.51
33.00,-11.53,100.84,100842.00,,,,,,,18.15,0.00,13.98,2.65,14.32,2.51
33.00,-11.53,100.96,100962.00,,,,,,,18.15,0.00,13.98,2.65,13.70,2.52
33.00,-11.54,101.08,101082.00,,,,,,,18.15,0.00,13.98,2.65,13.98,2.71
33.00,-11.54,101.20,101202.00,18.15,0.38,3.75,0.13,2.34,2.34,18.15,0.00,13.98,2.65,13.98,2.71
33.00,-11.54,101.32,101322.00,,,,,,,15.58,2.57,13.98,2.65,13.98,2.71
33.00,-11.54,101.44,101442.00,,,,,,,15.58,2.57,13.98,2.65,13.98,2.71
33.00,-11.54,101.56,101562.00,,,,,,,15.58,2.57,14.94,2.12,13.98,2.71
33.00,-11.54,101.68,101682.00,,,,,,,15.58,2.57,16.24,2.06,14.94,3.23
32.99,-11.54,101.80,101802.00,13.02,0.39,2.22,0.25,2.07,2.07,13.98,0.96,16.24,2.06,16.24,4.64
32.99,-11.54,101.92,101922.00,,,,,,,13.98,0.96,14.94,2.44,16.24,4.64
32.99,-11.54,102.04,102042.00,,,,,,,13.98,0.96,14.94,2.44,16.24,4.64
32.99,-11.54,102.16,102162.00,,,,,,,13.98,0.96,14.94,2.44,16.24,4.64
32.99,-11.54,102.28,102282.00,14.94,0.25,1.12,0.23,2.32,2.32,13.98,0.96,14.94,2.44,16.24,4.64
32.99,-11.55,102.40,102402.00,,,,,,,14.94,0.00,14.94,2.44,16.24,4.64
32.99,-11.55,102.52,102522.00,,,,,,,14.94,0.00,14.94,2.44,17.54,4.41
32.99,-11.55,102.64,102642.00,,,,,,,16.24,1.30,16.24,2.93,17.84,4.21
32.99,-11.55,102.76,102762.00,,,,,,,16.24,1.30,16.24,4.75,17.84,4.21
32.99,-11.55,102.88,102882.00,,,,,,,14.72,2.82,16.24,4.75,17.84,4.21
32.99,-11.55,103.00,103002.00,,,,,,,14.72,2.82,16.24,4.75,17.84,4.21
32.99,-11.55,103.12,103122.00,17.54,0.27,4.54,0.29,2.02,2.02,14.72,2.82,16.24,4.75,17.84,4.21
32.99,-11.55,103.24,103242.00,,,,,,,14.72,2.82,16.24,4.75,17.84,4.21
32.99,-11.55,103.36,103362.00,11.90,0.39,2.41,0.28,3.20,3.20,14.72,2.82,17.54,4.77,17.84,4.21
32.99,-11.55,103.48,103482.00,,,,,,,14.72,2.82,17.54,4.77,17.84,4.21
32.98,-11.55,103.60,103602.00,,,,,,,17.54,3.46,18.76,4.41,17.84,4.21
32.98,-11.55,103.72,103722.00,,,,,,,20.20,5.75,18.76,4.41,17.54,4.50
32.98,-11.55,103.84,103842.00,,,,,,,20.20,5.75,19.99,4.53,17.54,4.50
32.98,-11.56,103.96,103962.00,,,,,,,23.05,2.85,19.99,4.53,17.54,4.50
32.98,-11.56,104.08,104082.00,20.20,0.20,4.60,0.24,5.15,5.15,23.05,2.85,19.99,4.53,17.54,4.50
32.98,-11.56,104.20,104202.00,25.90,0.29,7.88,0.16,4.43,4.43,23.05,2.85,19.99,4.53,17.54,4.50
32.98,-11.56,104.32,104322.00,,,,,,,23.05,2.85,19.99,4.53,18.12,4.09
32.98,-11.56,104.44,104442.00,,,,,,,23.05,2.85,19.99,4.53,18.12,4.09
32.98,-11.56,104.56,104562.00,,,,,,,20.20,2.74,19.99,4.53,18.12,4.09
32.98,-11.56,104.68,104682.00,,,,,,,22.94,2.96,20.09,4.98,18.12,4.09
32.98,-11.56,104.80,104802.00,,,,,,,19.99,0.00,20.09,4.98,18.12,4.07
32.98,-11.56,104.92,104922.00,,,,,,,19.99,0.00,20.20,2.74,18.12,4.07
32.97,-11.56,105.04,105042.00,19.99,0.43,7.04,0.22,4.43,4.43,19.99,0.00,20.20,2.74,18.12,4.07
32.97,-11.56,105.16,105162.00,,,,,,,19.99,0.00,20.20,2.74,18.12,4.07
32.97,-11.56,105.28,105282.00,,,,,,,19.99,0.00,20.09,2.91,18.12,4.07
32.97,-11.56,105.40,105402.00,,,,,,,19.99,0.00,20.09,2.91,18.12,4.07
32.97,-11.57,105.52,105522.00,,,,,,,19.99,0.00,20.09,2.91,18.12,4.07
32.97,-11.57,105.64,105642.00,,,,,,,,,19.99,3.31,19.05,4.38
32.97,-11.57,105.76,105762.00,,,,,,,,,18.12,2.00,19.05,4.38
32.97,-11.57,105.88,105882.00,,,,,,,,,18.12,2.00,19.99,3.52
32.97,-11.57,106.00,106002.00,,,,,,,,,18.12,2.00,19.99,3.52
32.97,-11.57,106.12,106122.00,,,,,,,,,18.12,2.00,19.99,3.52
32.97,-11.57,106.24,106242.00,,,,,,,18.12,0.00,18.12,2.00,19.99,3.52
32.97,-11.57,106.36,106362.00,,,,,,,18.12,0.00,18.12,2.00,19.99,3.52
32.97,-11.57,106.48,106482.00,,,,,,,18.12,0.00,18.12,2.00,19.99,3.52
32.97,-11.57,106.60,106602.00,,,,,,,18.12,0.00,16.62,1.50,19.05,3.93
32.96,-11.57,106.72,106722.00,18.12,0.57,2.98,0.65,2.84,2.84,16.62,1.50,16.62,1.50,18.12,2.00
32.96,-11.57,106.84,106842.00,,,,,,,16.62,1.50,16.62,1.50,18.12,2.00
32.96,-11.58,106.96,106962.00,,,,,,,16.62,1.50,16.62,1.50,18.12,2.00
32.96,-11.58,107.08,107082.00,,,,,,,16.62,1.50,16.62,1.50,18.12,2.00
32.96,-11.58,107.20,107202.00,15.12,0.28,3.02,0.06,3.52,3.52,16.62,1.50,16.62,1.50,18.12,2.00
32.96,-11.58,107.32,107322.00,,,,,,,15.12,0.00,16.62,1.50,18.12,2.00
32.96,-11.58,107.44,107442.00,,,,,,,15.12,0.00,16.62,1.50,18.12,2.00
32.96,-11.58,107.56,107562.00,,,,,,,15.12,0.00,16.62,1.50,16.62,1.50
32.96,-11.58,107.68,107682.00,,,,,,,15.12,0.00,16.62,1.50,16.62,1.50
32.96,-11.58,107.80,107802.00,,,,,,,,,16.62,1.50,15.12,6.09
32.96,-11.58,107.92,107922.00,,,,,,,,,16.62,1.50,15.12,6.09
32.96,-11.58,108.04,108042.00,,,,,,,,,16.62,1.50,15.12,6.09
32.96,-11.58,108.16,108162.00,,,,,,,,,16.62,1.50,15.12,6.09
32.96,-11.59,108.28,108282.00,,,,,,,,,15.12,0.00,15.12,6.09
32.96,-11.59,108.40,108402.00,,,,,,,,,15.12,0.00,15.12,6.09
32.96,-11.59,108.52,108522.00,,,,,,,,,15.12,0.00,15.12,6.09
32.95,-11.59,108.64,108642.00,,,,,,,,,15.12,0.00,15.12,6.09
32.95,-11.59,108.76,108762.00,,,,,,,,,3.97,0.00,15.58,5.50
32.95,-11.59,108.88,108882.00,,,,,,,,,3.97,0.00,15.58,5.50
32.95,-11.59,109.00,109002.00,,,,,,,,,3.97,0.00,15.58,5.50
32.95,-11.59,109.12,109122.00,,,,,,,,,3.97,0.00,15.58,5.50
32.95,-11.59,109.24,109242.00,,,,,,,,,3.97,0.00,15.12,5.49
32.95,-11.59,109.36,109362.00,,,,,,,,,3.97,0.00,12.38,4.84
32.95,-11.59,109.48,109482.00,,,,,,,,,3.97,0.00,12.38,4.84
32.95,-11.59,109.60,109602.00,,,,,,,,,3.97,0.00,12.38,4.84
32.95,-11.60,109.72,109722.00,,,,,,,3.97,0.00,10.01,6.04,9.64,4.93
32.95,-11.60,109.84,109842.00,,,,,,,3.97,0.00,10.01,6.04,9.64,4.93
32.95,-11.60,109.96,109962.00,,,,,,,3.97,0.00,10.01,6.04,9.64,4.93
32.95,-11.60,110.08,110082.00,,,,,,,3.97,0.00,10.01,6.04,9.64,4.93
32.95,-11.60,110.20,110202.00,3.97,0.06,2.77,0.05,0.55,0.55,3.97,0.00,10.01,6.04,9.64,4.93
32.95,-11.60,110.32,110322.00,,,,,,,3.97,0.00,9.64,4.93,9.64,4.93
32.94,-11.60,110.44,110442.00,,,,,,,3.97,0.00,9.64,4.93,9.64,4.93
32.94,-11.60,110.56,110562.00,,,,,,,3.97,0.00,9.64,4.93,9.64,4.93
32.94,-11.60,110.68,110682.00,,,,,,,10.01,6.04,9.64,4.93,9.64,4.93
32.94,-11.60,110.80,110802.00,,,,,,,16.04,0.00,9.64,4.93,11.36,4.49
32.94,-11.60,110.92,110922.00,,,,,,,16.04,0.00,9.64,4.93,11.36,4.49
32.94,-11.60,111.04,111042.00,,,,,,,16.04,0.00,9.64,4.93,11.36,4.49
32.94,-11.61,111.16,111162.00,16.04,0.39,3.42,0.17,1.87,1.87,16.04,0.00,9.64,4.93,11.36,4.49
32.94,-11.61,111.28,111282.00,,,,,,,12.84,3.20,9.64,4.93,11.36,4.49
32.94,-11.61,111.40,111402.00,,,,,,,12.84,3.20,9.64,4.93,11.36,4.49
32.94,-11.61,111.52,111522.00,,,,,,,12.84,3.20,9.64,4.93,11.36,4.49
32.94,-11.61,111.64,111642.00,,,,,,,12.84,3.20,9.64,4.93,11.36,4.49
32.94,-11.61,111.76,111762.00,9.64,0.08,1.45,0.04,1.96,1.96,9.64,0.00,13.09,2.62,11.25,4.02
32.94,-11.61,111.88,111882.00,,,,,,,9.64,0.00,13.09,2.62,11.25,4.02
32.93,-11.61,112.00,112002.00,,,,,,,9.64,0.00,13.09,2.62,11.25,4.02
32.93,-11.61,112.12,112122.00,,,,,,,9.64,0.00,13.09,2.62,11.25,4.02
32.93,-11.61,112.24,112242.00,,,,,,,9.64,0.00,13.09,2.62,11.25,4.02
32.93,-11.61,112.36,112362.00,,,,,,,,,13.09,2.62,11.25,4.02
32.93,-11.61,112.48,112482.00,,,,,,,,,13.09,2.62,11.25,4.02
32.93,-11.61,112.60,112602.00,,,,,,,,,13.09,2.62,11.25,4.02
32.93,-11.62,112.72,112722.00,,,,,,,13.09,0.00,11.25,1.41,12.17,2.38
32.93,-11.62,112.84,112842.00,,,,,,,13.09,0.00,11.25,1.41,12.17,2.38
32.93,-11.62,112.96,112962.00,,,,,,,13.09,0.00,11.25,1.41,12.17,2.38
32.93,-11.62,113.08,113082.00,,,,,,,13.09,0.00,11.25,1.41,12.17,2.38
32.93,-11.62,113.20,113202.00,13.09,0.16,1.08,0.07,1.38,1.38,13.09,0.00,11.25,1.41,13.09,2.50
32.93,-11.62,113.32,113322.00,,,,,,,13.09,0.00,12.17,0.92,13.09,2.50
32.93,-11.62,113.44,113442.00,,,,,,,13.09,0.00,12.17,0.92,12.17,2.47
32.92,-11.62,113.56,113562.00,,,,,,,13.09,0.00,12.17,0.92,12.17,2.47
32.92,-11.62,113.68,113682.00,,,,,,,12.17,0.92,12.17,0.92,10.94,2.35
32.92,-11.62,113.80,113802.00,,,,,,,11.25,0.00,12.17,0.92,10.94,2.35
32.92,-11.62,113.92,113922.00,,,,,,,11.25,0.00,12.17,0.92,10.94,2.35
32.92,-11.62,114.04,114042.00,,,,,,,11.25,0.00,12.17,0.92,10.94,2.35
32.92,-11.62,114.16,114162.00,11.25,0.18,4.17,0.12,3.22,3.22,11.25,0.00,13.09,1.86,10.94,2.35
32.92,-11.63,114.28,114281.00,,,,,,,11.25,0.00,13.09,1.86,11.25,2.41
32.92,-11.63,114.40,114401.00,,,,,,,11.25,0.00,12.17,2.00,11.25,2.41
32.92,-11.63,114.52,114521.00,,,,,,,11.25,0.00,12.17,2.00,11.25,2.41
32.92,-11.63,114.64,114641.00,,,,,,,11.25,0.00,11.25,2.41,11.25,2.41
32.92,-11.63,114.76,114761.00,,,,,,,,,10.94,2.60,11.25,2.41
32.92,-11.63,114.88,114881.00,,,,,,,,,10.94,2.60,11.25,2.41
32.92,-11.63,115.00,115001.00,,,,,,,,,10.94,2.60,11.25,2.41
32.92,-11.63,115.12,115121.00,,,,,,,15.77,0.00,10.94,2.60,11.25,2.41
32.92,-11.63,115.24,115241.00,,,,,,,15.77,0.00,10.94,2.60,11.25,2.41
32.92,-11.64,115.36,115361.00,,,,,,,13.20,2.57,10.94,2.60,11.25,2.41
32.92,-11.64,115.48,115481.00,,,,,,,13.20,2.57,10.94,2.60,11.25,2.41
32.92,-11.64,115.60,115601.00,15.77,0.14,2.64,0.05,2.53,2.53,10.63,3.00,10.94,2.60,11.25,2.41
32.92,-11.64,115.72,115721.00,,,,,,,10.63,3.00,10.63,3.00,10.94,2.60
32.92,-11.64,115.84,115841.00,10.63,0.37,4.80,0.07,3.56,3.56,10.63,3.00,10.63,3.00,11.25,2.70
32.92,-11.64,115.96,115961.00,,,,,,,10.63,3.00,10.63,3.00,11.25,2.70
32.92,-11.64,116.08,116081.00,8.66,0.13,3.44,0.08,3.85,3.85,10.63,3.00,10.63,3.00,11.25,2.70
32.91,-11.64,116.20,116201.00,,,,,,,9.65,0.99,10.63,3.00,11.25,2.70
32.91,-11.64,116.32,116321.00,,,,,,,9.65,0.99,10.63,3.00,11.25,2.70
32.91,-11.64,116.44,116441.00,,,,,,,8.66,0.00,10.63,3.00,11.25,2.70
32.91,-11.64,116.56,116561.00,,,,,,,8.66,0.00,10.63,3.00,11.25,2.70
32.91,-11.65,116.68,116681.00,,,,,,,,,10.63,3.00,12.81,2.96
32.91,-11.65,116.80,116801.00,,,,,,,,,12.81,2.96,12.81,2.96
32.91,-11.65,116.92,116921.00,,,,,,,,,12.81,2.96,12.81,2.96
32.91,-11.65,117.04,117041.00,,,,,,,,,12.81,2.96,12.81,2.96
32.91,-11.65,117.16,117161.00,,,,,,,,,10.63,2.64,10.63,3.73
32.91,-11.65,117.28,117281.00,,,,,,,,,10.63,2.64,10.63,3.73
32.91,-11.65,117.40,117401.00,,,,,,,,,11.82,3.16,10.63,3.73
32.91,-11.65,117.52,117521.00,,,,,,,,,11.82,3.16,10.63,3.73
32.91,-11.65,117.64,117641.00,,,,,,,,,14.98,0.00,10.63,3.73
32.91,-11.65,117.76,117761.00,,,,,,,14.98,0.00,14.98,0.00,10.63,3.73
32.91,-11.66,117.88,117881.00,,,,,,,14.98,0.00,14.98,0.00,10.63,3.73
32.91,-11.66,118.00,118001.00,,,,,,,14.98,0.00,14.98,0.00,10.63,3.73
32.91,-11.66,118.12,118121.00,,,,,,,14.98,0.00,10.46,4.52,9.65,3.30
32.91,-11.66,118.24,118241.00,14.98,0.28,1.77,0.23,3.61,3.61,14.98,0.00,10.46,4.52,9.65,3.30
32.91,-11.66,118.36,118361.00,,,,,,,14.98,0.00,10.46,4.52,9.43,3.28
32.91,-11.66,118.48,118481.00,,,,,,,14.98,0.00,10.46,4.52,10.19,7.48
32.91,-11.66,118.60,118601.00,,,,,,,14.98,0.00,10.46,4.52,14.98,7.12
32.91,-11.66,118.72,118721.00,,,,,,,14.98,0.00,10.46,4.52,14.98,7.12
32.91,-11.66,118.84,118841.00,,,,,,,,,10.46,4.52,14.98,7.12
32.91,-11.67,118.96,118961.00,,,,,,,,,10.46,4.52,14.98,7.12
32.91,-11.67,119.08,119081.00,,,,,,,5.94,0.00,10.46,4.52,14.98,7.12
32.91,-11.67,119.20,119201.00,,,,,,,5.94,0.00,10.46,4.52,14.98,7.12
32.91,-11.67,119.32,119321.00,,,,,,,5.94,0.00,10.19,3.69,14.98,7.12
32.90,-11.67,119.44,119441.00,,,,,,,5.94,0.00,12.59,7.94,14.98,7.12
32.90,-11.67,119.56,119561.00,5.94,0.05,4.81,0.02,2.72,2.72,5.94,0.00,14.98,7.12,14.98,7.12
32.91,-11.67,119.68,119681.00,,,,,,,5.94,0.00,14.98,7.12,14.98,7.12
32.91,-11.67,119.80,119801.00,,,,,,,5.94,0.00,13.07,7.96,15.46,6.53
32.91,-11.67,119.92,119921.00,,,,,,,5.94,0.00,13.07,7.96,14.98,6.09
32.91,-11.67,120.04,120041.00,,,,,,,5.94,0.00,13.07,7.96,14.98,6.09
32.91,-11.68,120.16,120161.00,,,,,,,,,13.07,7.96,14.98,6.09
32.91,-11.68,120.28,120281.00,,,,,,,10.19,0.00,13.07,7.96,14.98,6.09
32.91,-11.68,120.40,120401.00,,,,,,,18.67,8.47,13.07,7.96,14.98,6.09
32.91,-11.68,120.52,120521.00,,,,,,,15.94,7.04,13.07,7.96,14.98,6.09
32.91,-11.68,120.64,120641.00,,,,,,,15.94,7.04,13.07,7.96,14.98,6.09
32.91,-11.68,120.76,120761.00,10.19,0.15,6.25,0.02,7.94,7.94,15.94,7.04,15.94,7.15,14.45,6.58
32.91,-11.68,120.88,120881.00,27.14,0.44,5.91,0.14,4.32,4.32,15.94,7.04,14.45,6.58,14.45,6.58
32.91,-11.68,121.00,121000.00,15.94,0.14,2.17,0.05,2.45,2.45,15.94,7.04,14.45,6.58,14.85,6.09
32.90,-11.68,121.12,121120.00,,,,,,,15.94,7.04,15.94,5.76,15.39,6.12
32.90,-11.69,121.24,121240.00,,,,,,,15.94,7.04,15.94,5.76,14.85,6.06
32.90,-11.69,121.36,121360.00,,,,,,,21.54,5.60,15.94,5.76,15.39,5.80
32.90,-11.69,121.48,121480.00,,,,,,,15.94,0.00,15.94,5.76,14.85,5.54
32.90,-11.69,121.60,121600.00,,,,,,,,,15.94,5.76,15.39,5.85
32.90,-11.69,121.72,121720.00,,,,,,,16.44,0.00,15.94,5.76,15.94,5.63
32.90,-11.69,121.84,121840.00,,,,,,,14.70,1.74,15.94,5.76,15.94,5.63
32.90,-11.69,121.96,121960.00,,,,,,,14.70,1.74,15.39,5.30,15.94,5.63
32.90,-11.69,122.08,122080.00,,,,,,,14.70,1.74,15.94,5.24,16.19,5.03
32.90,-11.69,122.20,122200.00,16.44,0.22,5.57,0.03,2.23,2.23,14.70,1.74,15.39,5.47,16.19,5.03
32.90,-11.69,122.32,122320.00,12.95,0.13,1.69,0.10,3.09,3.09,14.70,1.74,16.19,5.00,16.19,5.03
32.90,-11.69,122.44,122440.00,,,,,,,14.70,1.74,15.39,3.24,16.19,5.03
32.90,-11.70,122.56,122560.00,,,,,,,14.70,1.74,15.64,4.35,16.19,5.03
32.90,-11.70,122.68,122680.00,,,,,,,14.70,1.74,16.44,4.10,16.19,5.03
32.90,-11.70,122.80,122800.00,,,,,,,12.95,0.00,16.44,4.10,16.19,5.03
32.90,-11.70,122.92,122920.00,,,,,,,14.85,0.00,16.44,4.10,16.19,5.03
32.90,-11.70,123.04,123040.00,,,,,,,18.19,3.34,16.44,4.10,16.19,5.03
32.90,-11.70,123.16,123160.00,,,,,,,14.85,4.86,16.44,4.10,16.19,5.03
32.90,-11.70,123.28,123280.00,,,,,,,16.15,4.30,16.44,4.10,16.44,4.83
32.89,-11.70,123.40,123400.00,14.85,0.30,3.80,0.19,2.94,2.94,14.85,3.91,16.44,4.10,16.19,3.90
32.89,-11.70,123.52,123520.00,21.52,0.26,0.96,0.04,4.33,4.33,16.15,4.79,16.44,4.10,16.44,4.10
32.89,-11.70,123.64,123640.00,9.66,0.37,4.89,0.30,3.17,3.17,17.01,4.43,16.44,4.10,16.44,4.10
32.89,-11.71,123.76,123760.00,17.45,0.42,4.38,0.31,4.34,4.34,17.01,4.43,15.93,4.35,16.44,4.10
32.89,-11.71,123.88,123880.00,14.15,0.09,2.08,0.05,3.61,3.61,17.01,4.43,17.01,4.43,16.44,4.10
32.89,-11.71,124.00,124000.00,24.09,0.29,3.07,0.19,3.79,3.79,17.23,4.70,17.01,4.43,16.44,4.10
32.89,-11.71,124.12,124120.00,17.01,0.90,4.40,0.01,1.24,1.24,17.01,4.71,17.01,4.43,16.44,4.10
32.89,-11.71,124.24,124240.00,,,,,,,17.23,3.64,17.01,4.43,16.44,4.10
32.89,-11.71,124.36,124360.00,,,,,,,17.01,4.18,17.01,4.43,16.44,4.10
32.89,-11.71,124.48,124480.00,,,,,,,20.55,3.54,17.01,4.43,16.44,4.10
32.89,-11.71,124.60,124600.00,,,,,,,17.01,0.00,17.01,4.43,16.44,4.10
32.89,-11.71,124.72,124720.00,,,,,,,,,17.01,4.43,15.93,4.35
32.89,-11.71,124.84,124840.00,,,,,,,,,17.01,4.43,17.01,4.43
32.89,-11.71,124.96,124960.00,,,,,,,,,17.23,4.70,17.01,4.43
32.89,-11.72,125.08,125080.00,,,,,,,,,17.01,4.71,17.01,4.43
32.89,-11.72,125.20,125200.00,,,,,,,,,17.23,3.64,17.01,4.43
32.89,-11.72,125.32,125320.00,,,,,,,,,17.01,4.18,17.01,4.43
32.89,-11.72,125.44,125440.00,,,,,,,,,20.55,3.54,17.01,4.43
32.89,-11.72,125.56,125560.00,,,,,,,,,17.01,0.00,15.93,5.09
32.88,-11.72,125.68,125680.00,,,,,,,,,,,15.93,5.09
32.88,-11.72,125.80,125800.00,,,,,,,,,,,15.93,5.09
32.88,-11.72,125.92,125920.00,,,,,,,,,,,17.01,5.42
32.88,-11.72,126.04,126040.00,,,,,,,,,,,15.58,5.33
32.88,-11.72,126.16,126160.00,,,,,,,,,,,17.01,5.20
32.88,-11.73,126.28,126280.00,,,,,,,,,,,15.58,5.77
32.88,-11.73,126.40,126400.00,,,,,,,,,,,19.61,6.22
32.88,-11.73,126.52,126520.00,,,,,,,,,8.05,0.00,14.94,5.22
32.88,-11.73,126.64,126640.00,,,,,,,,,8.05,0.00,12.88,5.88
